region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Івано-Франківська,2020-06-11,1.007400144785307,1.0176785284645042,0.6195975373573814,1.3417714466049828,0.9333358679880531,1.1446622601696819
Волинська,2020-03-25,1.2088844700168744,1.1702906433932256,0.8999775456415784,1.56045414448703,1.0423929009477215,1.2607014963437608
Волинська,2020-03-26,1.2065731492447846,1.168858853544416,0.9127916275336858,1.5669735183855646,1.036920824236811,1.25637604001277
Волинська,2020-03-27,1.2025644303984528,1.168844212524702,0.879483578076932,1.5465367338408769,1.0409851872390927,1.2639338139669856
Волинська,2020-03-28,1.2014669994405118,1.1648467646595577,0.8736540342001523,1.5314638809383556,1.0121921149887043,1.2369084926776601
Волинська,2020-03-29,1.2007597882208103,1.1644093976580678,0.9019692098498882,1.5281973736585652,1.0100344635269403,1.2246959407560238
Волинська,2020-03-30,1.1986233301876195,1.1634184618263048,0.91303106512179,1.52222232525631,1.0377194819080753,1.2439207509139314
Волинська,2020-03-31,1.1978569664039003,1.1634761596728604,0.8971052244672117,1.520898391631742,1.0374462472766306,1.2420243634360666
Волинська,2020-04-01,1.197782970129304,1.1645468554712295,0.8931670283290578,1.504608263504899,1.0159737008589969,1.2140275965190164
Волинська,2020-04-02,1.1955761336387964,1.1605929238347212,0.8801462352189725,1.4959895597652346,1.0401774468437863,1.231845284827559
Волинська,2020-04-03,1.1934777054223809,1.156855589294996,0.884803582554382,1.5127418835344557,1.0235241443853114,1.219067230821573
Волинська,2020-04-04,1.1874937692088583,1.1563049492061026,0.8828321486526073,1.503840374026997,1.0433057785542128,1.2390620431128838
Волинська,2020-04-05,1.18639529264835,1.157294242764044,0.89628789073888,1.5069436650298418,1.0057561464769005,1.2068988528266558
Волинська,2020-04-06,1.1815437523819872,1.153819830465436,0.8961636670240363,1.5000605466987802,1.0345897259818533,1.2330211551033492
Волинська,2020-04-07,1.1749171833459837,1.153187333820302,0.8851785083895897,1.4694058850614025,1.0420676054822327,1.2365456942257007
Волинська,2020-04-08,1.1697134776390015,1.1492439952887827,0.8699994514803467,1.4512019526308808,1.0552086755734837,1.243051155844368
Волинська,2020-04-09,1.1646037642235647,1.144471882828197,0.8877081445203272,1.4636983937403567,1.02773874345719,1.2036916878753716
Волинська,2020-04-10,1.1618899303810535,1.1454179481913687,0.9017855502540065,1.4569313838464606,1.0157310084361324,1.1954542056111805
Волинська,2020-04-11,1.1588410626433348,1.144000682143529,0.933026874731554,1.5045298339356579,1.031547690300232,1.2079815594436947
Волинська,2020-04-12,1.155248846766622,1.140139615266373,0.9300917091403131,1.48982725135305,1.0280352395119075,1.20810866862505
Волинська,2020-04-13,1.1543806361038305,1.1353839493805924,0.922304317366351,1.4902346856609225,1.0346635940730669,1.2095340550169638
Волинська,2020-04-14,1.1516376228788199,1.1348440781567037,0.8897911518671359,1.447486590894673,1.0263310908342427,1.2034715188363077
Волинська,2020-04-15,1.1503935382582267,1.1327645487017084,0.8956036277062508,1.4705087521662543,1.016315338384275,1.1920856281908698
Волинська,2020-04-16,1.149027894475436,1.1339142621637044,0.8709062007058532,1.4326273409947519,1.031321427352458,1.2021417536516215
Волинська,2020-04-17,1.1502825120479225,1.1345344787350724,0.86321615451567,1.4088799393801514,1.0197140242616967,1.1932929252959275
Волинська,2020-04-18,1.1482386157122364,1.1338893157495367,0.8872876045738664,1.4111510726304313,1.0429035966386089,1.2138193113726141
Волинська,2020-04-19,1.1446560813399782,1.133216793992009,0.889176293665462,1.3948962188706826,1.0455615305010566,1.2158372172996372
Волинська,2020-04-20,1.1441312107021142,1.1297943051825943,0.8780493102896398,1.3830579727790244,1.019574074586577,1.1891569244117044
Волинська,2020-04-21,1.142721398756266,1.1300582554434238,0.9042585006172299,1.4105253165104006,1.033143605746235,1.202592972252941
Волинська,2020-04-22,1.1435197903701602,1.129606861781266,0.8686381101721428,1.378237704193643,1.0370688374533321,1.2090477764991405
Волинська,2020-04-23,1.1405227745565012,1.1306266238548768,0.8819968821645643,1.3988680974949264,1.0274514937486696,1.2060158323628227
Волинська,2020-04-24,1.1402368418103808,1.1270949991659704,0.8892678033604041,1.400900868972292,1.0180925041335096,1.1929104070521885
Волинська,2020-04-25,1.1404479381819796,1.1271676499812684,0.8777121289380502,1.371200680468348,1.0387857240541727,1.2075573261618715
Волинська,2020-04-26,1.142879284170163,1.125659638708274,0.9038702460769206,1.3919631720389678,1.0275657682550843,1.1960649814120239
Волинська,2020-04-27,1.1397783363173273,1.1231903999196478,0.8789474161618973,1.376759659270586,1.0441274070324928,1.2199717561209902
Волинська,2020-04-28,1.1405224200281538,1.1269727033157162,0.8945454092158738,1.384383677185479,1.009585407306342,1.1812528402566873
Волинська,2020-04-29,1.1365775170459416,1.125372246679913,0.893566679615805,1.3928043867233384,1.008722855290737,1.1798899693983267
Волинська,2020-04-30,1.1333956754257328,1.1221967735491682,0.8914816050443756,1.3937270592745656,1.0107887348080966,1.1766802846949846
Волинська,2020-05-01,1.1319901171420066,1.1165590335238522,0.8834241164635699,1.3799500580065596,1.0224703152293144,1.1913894827405722
Волинська,2020-05-02,1.1289251401868239,1.113177121581168,0.8860699013484559,1.391866969184382,1.0140705800945995,1.1823561774289555
Волинська,2020-05-03,1.1254417598494388,1.1138340051872866,0.8667517466284489,1.3600597733735813,1.0260084923710437,1.1955738688577948
Волинська,2020-05-04,1.1248089830708976,1.1167142380049624,0.919633463506432,1.4127440353294607,1.0126055311676092,1.1791494269234033
Волинська,2020-05-05,1.1247335480468776,1.1140605645735935,0.8540547680517919,1.3479984255970012,1.0260889655854974,1.1976436354217732
Волинська,2020-05-06,1.122543195240123,1.1156601190842648,0.8858204054260179,1.3735581498739946,0.9995796193835136,1.1725876680639868
Волинська,2020-05-07,1.120947236989981,1.1141452689546028,0.8822013262903485,1.3579688372468135,1.009350976351577,1.1774012606342121
Волинська,2020-05-08,1.1199313172738983,1.1121268063355263,0.9101451915864818,1.3727589918530834,1.0220083687464623,1.186644931339507
Волинська,2020-05-09,1.1206388661874287,1.113459942288902,0.9116341454526521,1.3784236258065239,1.008513806611524,1.1713721269897996
Волинська,2020-05-10,1.118849781872088,1.1129155527205818,0.8890257086804901,1.3632278705512562,1.0252648624440543,1.1828056098987583
Волинська,2020-05-11,1.1183826922389748,1.1124985354627743,0.8913247827514726,1.3747562100972606,1.0119635561594538,1.1796453568567273
Волинська,2020-05-12,1.1171486897751932,1.108875645989694,0.90888659933954,1.394159969450437,1.0136310754241693,1.1774673166380139
Волинська,2020-05-13,1.1152965360596623,1.103873521808643,0.8943949175816173,1.3928164426822993,1.0237243180377888,1.1873198345786022
Волинська,2020-05-14,1.112428713664267,1.1044034204706732,0.8897624079555119,1.386363032051366,1.0169348479847757,1.1823977909884387
Волинська,2020-05-15,1.1124941052713582,1.1022660522410281,0.879506861639134,1.366151959010898,1.0057250871252146,1.1728420521317224
Волинська,2020-05-16,1.1141543022188487,1.100711066854032,0.8763101396025066,1.3712625943055226,1.0107525780202384,1.1769557666675843
Волинська,2020-05-17,1.115694678667573,1.104558387173642,0.892220508282629,1.3825217272615011,1.0174600496411126,1.183116236945241
Волинська,2020-05-18,1.118523849355011,1.1084936799399439,0.8830567728048213,1.374147505827804,1.0165828357355444,1.1812792015087659
Волинська,2020-05-19,1.120026485384877,1.1106010093947132,0.8630861322846165,1.3603758517535391,1.0113951770473761,1.172857794099776
Волинська,2020-05-20,1.1236479522060214,1.115347900389386,0.8960393607802875,1.3958975494641117,1.0076805074738553,1.1682550050070672
Волинська,2020-05-21,1.1256602368280442,1.115937506308973,0.8935968810509856,1.3938562969702264,1.0310110499088292,1.1967216068161592
Волинська,2020-05-22,1.1301365457923869,1.1235428345955902,0.8727767815335592,1.3758643991025685,1.0058335158141545,1.176509753803368
Волинська,2020-05-23,1.133570207648154,1.1225496047532906,0.895005971563181,1.3758843661483147,1.0235457230992728,1.1954952677725277
Волинська,2020-05-24,1.1346501947481555,1.1213292759285083,0.9120527917515232,1.4129267336660074,1.0128134405049407,1.1824983871343455
Волинська,2020-05-25,1.138770895059622,1.1255973347039543,0.9079023435974043,1.3921221146419827,1.035597792695153,1.2061652006033294
Волинська,2020-05-26,1.14276454966352,1.1253228022071764,0.9022964751904292,1.3948386794239027,1.0443072754721852,1.2124421129685259
Волинська,2020-05-27,1.144682778129291,1.1321213421469187,0.867373176791075,1.3746313572833173,1.0461233532675869,1.2247406787738926
Волинська,2020-05-28,1.1482357488906734,1.1324800303338438,0.9032305288645381,1.4049577225613556,1.0030818934776282,1.1849045552845956
Волинська,2020-05-29,1.1498734474329004,1.1335396525461765,0.9162332579979171,1.4218868701373792,1.024946039829006,1.1998152076174295
Волинська,2020-05-30,1.1566286543748923,1.1400399324667922,0.9191977784821511,1.439161949241335,1.0457652602934802,1.2278442459104941
Волинська,2020-05-31,1.1594725040938696,1.139733752430113,0.9209285968344952,1.4369488880219272,1.0241897561393,1.2023895006740628
Волинська,2020-06-01,1.161038859034524,1.1424166280890078,0.9277188193914686,1.4519057107486015,0.9939851619733583,1.1763500844805475
Волинська,2020-06-02,1.164575154755313,1.1424987689887516,0.9085205206645393,1.4337618714414897,1.0422041815290943,1.2258081505981595
Волинська,2020-06-03,1.16588416453095,1.144054952391782,0.9034360434939519,1.4378557600392887,1.0191003203012687,1.2005087828614647
Волинська,2020-06-04,1.1658731026036395,1.1427092448427276,0.9222938036516616,1.473319828700283,1.0197801698180313,1.2021560243292162
Волинська,2020-06-05,1.1647374158322075,1.1400076864550146,0.9100451553866097,1.4596817786872287,1.0205396141491259,1.2022001564388418
Волинська,2020-06-06,1.1682828207114355,1.1405621731675706,0.9109156443763775,1.4816851372096096,1.0243046209404274,1.2034451125058947
Волинська,2020-06-07,1.1679654152423231,1.1369623502330626,0.8642807491664211,1.4681549191962873,1.0170064429316057,1.20118254604279
Волинська,2020-06-08,1.1672089909551224,1.1366024929331209,0.8820364257981295,1.4855449089662134,1.0054012569401194,1.1964827035218768
Волинська,2020-06-09,1.1650924102565297,1.1380686308729213,0.853174650337433,1.4932104305305702,1.0171008422063035,1.2069075546435726
Волинська,2020-06-10,1.1625505828532745,1.1402609568748372,0.8003488131044874,1.4755035335206022,0.9990931183099445,1.1956172445621256
Волинська,2020-06-11,1.1622561561052795,1.134762400185235,0.7936196533228317,1.4869099866687803,0.9924056717288278,1.1985890649422661
Вінницька,2020-03-25,1.1616078498643252,1.12973732671606,0.8892349527356749,1.494561465888211,0.9954627766753692,1.1966203846474475
Вінницька,2020-03-26,1.1628775768272688,1.1279134372953985,0.8622612184521379,1.4758595945875659,1.0011855000071221,1.1961906072372954
Вінницька,2020-03-27,1.1574296750056687,1.1279046050374184,0.8720180402713401,1.448124515162564,1.0183957592943196,1.2148707002689842
Вінницька,2020-03-28,1.1562585463466852,1.127712890246848,0.8942365410463368,1.464946596639436,1.0180653705662603,1.2114096359499005
Вінницька,2020-03-29,1.1542954025624168,1.1231946711626362,0.887068951683097,1.44624907694627,1.0194181769341373,1.2139227044740148
Вінницька,2020-03-30,1.1509379182496948,1.1182414637016111,0.8807249636554197,1.4321461128055142,1.00617911560338,1.2010182765353563
Вінницька,2020-03-31,1.1474004029032652,1.1165914565840103,0.882790191566772,1.4497703209332955,1.007423289835402,1.196412824280307
Вінницька,2020-04-01,1.1433790001684814,1.1193637265668102,0.8615173179724817,1.4264882084480544,1.0020269550693819,1.1908371482695068
Вінницька,2020-04-02,1.1372398037275544,1.1107887601875335,0.8601118498808804,1.4119390098724987,1.006525988419884,1.1957695942697038
Вінницька,2020-04-03,1.133518530208509,1.1167023997051708,0.8424573819777084,1.380262706642269,1.0183680242407782,1.1985524182372753
Вінницька,2020-04-04,1.128064738419746,1.1135611570260027,0.8792389696359363,1.3993620166717051,1.0135009981636036,1.1903466711750224
Вінницька,2020-04-05,1.1241410668071823,1.1104174719193758,0.8738232921687379,1.3949645586438701,1.0141295201996101,1.1883505480666772
Вінницька,2020-04-06,1.1191958640505753,1.1065262379121092,0.8566023373086276,1.3675435982976856,1.0166490037090712,1.1933137827055786
Вінницька,2020-04-07,1.116255430134385,1.1035810056235744,0.8473175998999961,1.3672399703354734,1.0069200933714617,1.1872507211590795
Вінницька,2020-04-08,1.1131918191908001,1.1002842649237268,0.8633512135155543,1.3810513420422046,0.9925183105724336,1.1746920131462186
Вінницька,2020-04-09,1.1114280219394712,1.1009176875266111,0.8670944201747288,1.3720843234966336,0.9990224146878147,1.1810581795638624
Вінницька,2020-04-10,1.1057856175909428,1.100417179353213,0.870230309298179,1.3759226660796922,0.9918353936878737,1.1738814508429154
Вінницька,2020-04-11,1.1041334184849418,1.0959219442651391,0.857936454736645,1.3600698979245978,1.0042825561059154,1.1906278701609023
Вінницька,2020-04-12,1.1028979370074157,1.0963946400296871,0.8520022055536226,1.3661549291223354,0.9775514175948918,1.1607764358087604
Вінницька,2020-04-13,1.1025708786893664,1.095582346529822,0.8637351059113991,1.3701870242247165,0.9868018673035566,1.1700734948323097
Вінницька,2020-04-14,1.101691938021725,1.0949864102161277,0.8631547216124924,1.3702600672009015,0.978167928337763,1.1574075017114853
Вінницька,2020-04-15,1.1029127313627582,1.0923010228370553,0.8592591553698795,1.3858597277495643,0.9811759487194333,1.1548570595351328
Вінницька,2020-04-16,1.1036108199541714,1.0913593859288437,0.8503337592609393,1.3724118900178082,0.9656804585237455,1.1522657732647092
Вінницька,2020-04-17,1.1036080164983504,1.0926615265733504,0.8570527981155645,1.3861651021472423,0.9761407233317803,1.1578233700984732
Вінницька,2020-04-18,1.105488248608385,1.0954804234611641,0.8550817733204953,1.3887544757874248,0.9766009906113776,1.1613981154262154
Вінницька,2020-04-19,1.108169726557341,1.093897245697237,0.8403067321906437,1.3841734802977652,0.9956406604034682,1.1859004408866416
Вінницька,2020-04-20,1.1093042307878298,1.0951335972843674,0.8271318276941071,1.3762063351636664,0.9897642327390473,1.1799496557855285
Вінницька,2020-04-21,1.1088610539207402,1.0946746876706726,0.8752283087319207,1.4121439459608653,0.994362090784203,1.1781769208818584
Вінницька,2020-04-22,1.110221975760239,1.0986780103104912,0.8602502084675997,1.3970517677463765,0.9991620987921389,1.1798705763935828
Вінницька,2020-04-23,1.1157167091619673,1.1023483600905206,0.8611784893892723,1.388238725266327,0.9895573103221715,1.1717779852871686
Вінницька,2020-04-24,1.1154983797913782,1.1000786277669203,0.8990274397621578,1.4098305319743127,0.9977391246630243,1.1770565062587866
Вінницька,2020-04-25,1.1172573372625314,1.1019469682377467,0.8574571979647715,1.37764673979675,0.9891523653090182,1.1712943415021
Вінницька,2020-04-26,1.1207434956970133,1.1049676536796613,0.8611887173487672,1.370930710190864,0.9921101540645977,1.1758394189946002
Вінницька,2020-04-27,1.1180134750539785,1.1039413899605557,0.8927855758753622,1.4019558098037954,0.9849302518322589,1.168172890851628
Вінницька,2020-04-28,1.1195120388061544,1.1048400561695149,0.8997973788531257,1.412968536999031,0.980399485048855,1.1631765897466564
Вінницька,2020-04-29,1.1178523042978745,1.1043700141232562,0.8940632257256341,1.3953238299701016,0.996616719663376,1.1703185579774915
Вінницька,2020-04-30,1.1155677697170898,1.1023063601908591,0.8620320406499047,1.3762650231002957,0.9888966295972826,1.1661386375943141
Вінницька,2020-05-01,1.1143044043219568,1.099358808706234,0.9071120078368928,1.415715385246266,0.9939462591484541,1.1658706274191737
Вінницька,2020-05-02,1.112671208901155,1.0992035520764611,0.8654656676365053,1.3822114832167776,0.9991305936773716,1.1735996604888947
Вінницька,2020-05-03,1.1130168110201772,1.1018628294981276,0.8690855201215851,1.4028774009780935,0.9965700409505917,1.169816278823163
Вінницька,2020-05-04,1.1093404175013946,1.0968410510590618,0.8749888397736367,1.4123701181044768,0.9829537942817408,1.158921654489735
Вінницька,2020-05-05,1.1078753734923354,1.0980984181285023,0.85555476515933,1.3964805567224798,1.0026817997819244,1.1772565042826582
Вінницька,2020-05-06,1.1045523414892129,1.0951523248629809,0.8716340988574264,1.3926080513708878,1.0103711461969682,1.1953828603930992
Вінницька,2020-05-07,1.1053415176628207,1.094759549792347,0.8519519386092396,1.368230496407198,0.9770427659961649,1.152427537629451
Вінницька,2020-05-08,1.1026383031374305,1.0924168741015556,0.8803981330896699,1.3959017622701022,0.9914083672445485,1.169310654193378
Вінницька,2020-05-09,1.1012570183022587,1.0896864755505389,0.8590910108483776,1.3654398933380782,0.9687235815193063,1.1545508421125452
Вінницька,2020-05-10,1.0999507830814381,1.0902055458854614,0.8592581553965646,1.3654197717916927,0.968278507584591,1.1462907730431289
Вінницька,2020-05-11,1.0982089368331864,1.0871319363844827,0.8855450832013099,1.397628721635235,0.9645356123752397,1.1416220464142999
Вінницька,2020-05-12,1.0980424657724883,1.0883485288473382,0.8715170723246596,1.3830220795365653,0.9983955095842731,1.1730289425798852
Вінницька,2020-05-13,1.0991942544874707,1.0857402108723475,0.8712262638735144,1.3696950042403593,0.9855925521359563,1.1597704808455565
Вінницька,2020-05-14,1.100758090998419,1.0895926031118282,0.8630907032162543,1.3451682213318652,0.9866941099076185,1.166721511541792
