region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Кіровоградська,2020-05-04,0.9627798850322771,0.9681711828830366,0.5580829396216401,1.3704789111911955,0.8544926882231146,1.0985712216594106
Кіровоградська,2020-05-05,0.9612614775646728,0.9764304677445936,0.5817314856899201,1.3900091980228055,0.8900930844493421,1.1419932727517832
Кіровоградська,2020-05-06,0.9594596474447984,0.9778117178258592,0.5698765652419749,1.3857973268283104,0.8624152551501447,1.1182917146266755
Кіровоградська,2020-05-07,0.9570814837539204,0.9835860582330802,0.5951322960998238,1.3978964706072783,0.8624594268906813,1.1204878295965102
Кіровоградська,2020-05-08,0.9591741886235426,0.9823037222566382,0.611514191530239,1.4143873685594777,0.8842862703697418,1.1348413564740027
Кіровоградська,2020-05-09,0.9588407600042793,0.9726457454760873,0.5467214728614659,1.3516615892422772,0.8788645706646271,1.1261790804162066
Кіровоградська,2020-05-10,0.9594596530062787,0.9749967557535985,0.560285647921664,1.3675904252100648,0.8674769344217572,1.1279660405536722
Кіровоградська,2020-05-11,0.9595302702177602,0.9731515340885467,0.5189295790982257,1.3394686282317827,0.8619236774915594,1.1252226423941063
Кіровоградська,2020-05-12,0.9606483367844818,0.9753395577681165,0.5202549256123955,1.342554327953031,0.8463132420714562,1.110816201193986
Кіровоградська,2020-05-13,0.9632764676999782,0.9771299998746084,0.530661790985142,1.3747472025545242,0.8324920758413994,1.1052549265931468
Кіровоградська,2020-05-14,0.966384982906643,0.9783218530614735,0.5151606899726048,1.3471727922028787,0.8539161128039485,1.1248719458329948
Кіровоградська,2020-05-15,0.9672816875189876,0.9781739727883063,0.5259834384315079,1.3744372408831642,0.8562796393662431,1.1340320048490646
Кіровоградська,2020-05-16,0.9654984076210342,0.9803910292795923,0.5286002060247313,1.3764042876273397,0.8444077318373175,1.123634529429747
Кіровоградська,2020-05-17,0.9661293735073483,0.9732429159107605,0.556688151634594,1.3853411495314574,0.839440029296939,1.1188778650098745
Кіровоградська,2020-05-18,0.9649168879100214,0.9701850900803819,0.5421829465602044,1.3717929913870996,0.8500138523670814,1.1273475987651749
Кіровоградська,2020-05-19,0.9668542082062177,0.9757633251966582,0.5309147565131825,1.373652194157707,0.8528851718493125,1.1300557816903734
Кіровоградська,2020-05-20,0.9648045957389147,0.9813924815966123,0.49250545424472625,1.3747934222626699,0.8860427408356596,1.1585150993944142
Кіровоградська,2020-05-21,0.9643941859423469,0.9777257702470685,0.4778883449248269,1.3796655851941724,0.8498122338151481,1.1305968188097286
Кіровоградська,2020-05-22,0.9624643444563319,0.9743048563702867,0.4911874662800216,1.3851428082023685,0.8602887073865871,1.140688266580874
Кіровоградська,2020-05-23,0.9611112322687454,0.9784738478739623,0.5123254677411906,1.4184192026741065,0.8647148979361535,1.1436209791335143
Кіровоградська,2020-05-24,0.9609296716555535,0.9831306741884487,0.48147368559292447,1.404426383325649,0.8590903278843408,1.138675238925893
Кіровоградська,2020-05-25,0.9655458314343268,0.9818953185684149,0.5275057637482952,1.4510323336314315,0.8506472612888818,1.1288273982770975
Кіровоградська,2020-05-26,0.9650849194900296,0.9842358477774171,0.5466644497822585,1.483508798308933,0.8506716323617448,1.1238659980421573
Кіровоградська,2020-05-27,0.972663503886282,0.986966968102952,0.5810824787898111,1.5213530796601773,0.8689697180548632,1.1512454575269997
Кіровоградська,2020-05-28,0.9745350710491719,0.9869184407640504,0.4884729150023313,1.4298476937687676,0.8605075170437966,1.1453334236990693
Кіровоградська,2020-05-29,0.9782686676126664,0.9875585346399328,0.5370781144103776,1.4965488430043168,0.8784629236818582,1.1665773427142625
Кіровоградська,2020-05-30,0.9813023920619633,0.990193867644404,0.4865335138626035,1.43647454262289,0.8603795676568987,1.1439907153277245
Кіровоградська,2020-05-31,0.9782003949750337,0.9887682259453567,0.5461793065201335,1.500014165653075,0.8378312270737002,1.1263631135995686
Кіровоградська,2020-06-01,0.9782410666659149,0.9895893967615275,0.5428229114475034,1.5012957381119465,0.866145017969177,1.1611979680929734
Кіровоградська,2020-06-02,0.9783829017989872,0.9914947735118724,0.49634688972887725,1.449000552499247,0.8425455607363693,1.1376342046340295
Кіровоградська,2020-06-03,0.9785725151276697,0.9950757393304985,0.5209767211937578,1.5066490814227524,0.848420375630869,1.1457868661648796
Кіровоградська,2020-06-04,0.980293017580218,0.9992327354800342,0.47240738101639873,1.484494836242915,0.8610714194942145,1.1558698836959462
Кіровоградська,2020-06-05,0.9828786642099134,0.9943463168233361,0.4876130626852742,1.4935389832898487,0.8397750934291682,1.1386527630882552
Кіровоградська,2020-06-06,0.982184358490539,0.9895160182754915,0.5000130469562901,1.532840520924671,0.838938893635127,1.1420529520257603
Кіровоградська,2020-06-07,0.9804021769857232,0.9969656953394874,0.39761754081632206,1.4709478464226775,0.8427027947237737,1.1554457600364323
Кіровоградська,2020-06-08,0.9791821860543788,0.9975331791456137,0.3800070745606291,1.4678331058002476,0.8129685516892609,1.1414692356733436
Кіровоградська,2020-06-09,0.977830800057357,0.9939010759049545,0.43369628983152136,1.5027837832777036,0.840948673374199,1.162013254283417
Кіровоградська,2020-06-10,0.9746937112463165,0.9942769267329137,0.43627361765089134,1.495519764839163,0.8384016545940518,1.1515092554341377
Кіровоградська,2020-06-11,0.9726815638859785,0.9915234489684959,0.4395881738160152,1.4988284676598158,0.8423183213241106,1.1535473673368108
Кіровоградська,2020-06-12,0.9714173792825008,1.0000057133828726,0.4326102327188285,1.5070387712861875,0.838284229883509,1.1578134449746489
Кіровоградська,2020-06-13,0.9707243049451227,0.9913520611098621,0.4308315367476764,1.5354008240549823,0.8331181707656556,1.1606356608663588
Кіровоградська,2020-06-14,0.9739167338489051,0.9956069743323366,0.4653366953600598,1.6056135991080742,0.8404688880951562,1.160155065684993
Кіровоградська,2020-06-15,0.9712377690474465,0.9924397831758287,0.43983111433514743,1.6053704371410167,0.8315080086734501,1.1545325033657698
Луганська,2020-03-29,1.2773910926963195,1.2416685373387855,0.6705511360751856,1.932492310309474,1.0422396036784314,1.4652812551871746
Луганська,2020-03-30,1.2686001141815155,1.2317496601497346,0.740792010611535,1.9825879016806334,1.0351241988760975,1.468937126250205
Луганська,2020-03-31,1.2655525587559537,1.2265805042973486,0.6066457284040926,1.853678708187996,0.9457738008346978,1.3797843493980682
Луганська,2020-04-01,1.26400820153296,1.2223314467053377,0.6593878721751649,1.9441051426194127,0.9608593178023613,1.3918443040889792
Луганська,2020-04-02,1.259775018710351,1.2288945356823442,0.6726982714035107,1.9276875991455418,0.9522716157457833,1.3928315030698823
Луганська,2020-04-03,1.2540077210036178,1.2173826869261848,0.595031213011146,1.9045423089808322,0.9585460773498107,1.3908474922640264
Луганська,2020-04-04,1.250932835437801,1.21191246218706,0.7177020478874826,2.0392342852977094,0.9666604684926977,1.409765335453564
Луганська,2020-04-05,1.2448685569190403,1.199278665366727,0.6123533517609036,1.9602722635657206,0.9270536275876337,1.3565111662366314
Луганська,2020-04-06,1.2381322109000592,1.1890863727971346,0.6202171239033836,1.9898965195663374,0.9243847609908054,1.360455031282051
Луганська,2020-04-07,1.229034307848191,1.1898767416806966,0.6607366649327473,2.0405782093604934,0.9236146385754613,1.368784062153089
Луганська,2020-04-08,1.2257156654354524,1.1836409423913743,0.6464288515499028,2.034674415461547,0.9855632445987934,1.4270255825076084
Луганська,2020-04-09,1.2158452448763652,1.1801212477166116,0.5924861456224145,1.9612849364762477,0.9030978828081919,1.3431292656571798
Луганська,2020-04-10,1.2071963438800666,1.1790024432960893,0.663419528202757,2.0090014076500204,0.8988748339420354,1.3291280128580485
Луганська,2020-04-11,1.20217499090636,1.1731689359159192,0.5717926965098793,1.8950346490338887,0.950545090147362,1.3827062778117447
Луганська,2020-04-12,1.1925050215888682,1.1624738010865356,0.5737323802698248,1.905697744779037,0.9250648698228588,1.3548531092298273
Луганська,2020-04-13,1.1894503615546006,1.1664643986148282,0.5918291703690085,1.9598389940466066,0.8733795197709604,1.3169831348604215
Луганська,2020-04-14,1.1845528537811219,1.1630219805024762,0.5318718886367346,1.9206389140987525,0.9002600684177681,1.3430881094012517
Луганська,2020-04-15,1.179830842863916,1.1585386967408966,0.5905855210597084,1.9533965486589955,0.8725803004677967,1.3201727826065712
Луганська,2020-04-16,1.17810387878998,1.1612726930107684,0.5641640889493601,1.9520657038408373,0.8855276785983586,1.3229550481250651
Луганська,2020-04-17,1.1786831663624506,1.1592997124838809,0.5300821811723698,1.9025817004177359,0.8704175009995601,1.3146019871422627
Луганська,2020-04-18,1.1723866433614487,1.1603523046589554,0.6129524134398575,2.0074405001175872,0.875637244167852,1.3403415902618758
Луганська,2020-04-19,1.1704526181150188,1.160697722912308,0.5375089037205755,1.9969554891705448,0.9248628137274839,1.4094038793397474
Луганська,2020-04-20,1.169420753632772,1.1559204465395951,0.5409716018982925,1.9933619375408174,0.8949850019749493,1.3615590481209592
Луганська,2020-04-21,1.1671352497515144,1.1566225418269895,0.5415388550386088,1.9934931845747257,0.861046889395645,1.337035296761807
Луганська,2020-04-22,1.1650154687332124,1.1524855254794741,0.49694010368369745,2.0202911765965657,0.8892164634317816,1.3580182799367633
Луганська,2020-04-23,1.1613004574615569,1.1535194743175303,0.4476103549722278,1.951336668150972,0.9145893385504583,1.411457343345429
Луганська,2020-04-24,1.1514692927650396,1.1468593844627564,0.48161197061614003,2.058222566272727,0.9227103625370136,1.4095300347731896
Луганська,2020-04-25,1.155078418692497,1.1517134514042418,0.4977937162324842,2.0752080576786716,0.9569798455019634,1.447065331554938
Луганська,2020-04-26,1.1546639900302864,1.1382470395945645,0.4303276406064992,2.0149708409507268,0.8789421974090398,1.3810157647142718
Луганська,2020-04-27,1.152204335102447,1.1454305547169965,0.4635059924953463,2.0667729241847943,0.8942443473632968,1.4019399598666802
Луганська,2020-04-28,1.1480460026020838,1.1418221092058385,0.45886403069248743,2.059896402535703,0.8739530869718555,1.3695570240521615
Луганська,2020-04-29,1.142928204608601,1.1357051407338523,0.4341230124050062,2.076106715301698,0.8627678009116969,1.350527822283165
Луганська,2020-04-30,1.1420042220733875,1.1325423144872597,0.35373473259182553,1.9849381062385145,0.8756114175310377,1.3647175110962615
Луганська,2020-05-01,1.1371541471540567,1.1335160482145201,0.4345212486579603,2.024486823389943,0.9027696323517876,1.3976170898005353
Луганська,2020-05-02,1.1382527383259782,1.1270075198697136,0.46829119717856615,2.13720950632719,0.9158613722819147,1.40097416207654
Луганська,2020-05-03,1.1368922089035154,1.133748883780157,0.3696061853424594,2.009200532164179,0.9123300900544989,1.39920874100691
Луганська,2020-05-04,1.1357645221045365,1.1330968905335252,0.3187281873073128,2.0023709646104058,0.8493226629194424,1.3349729365574465
Луганська,2020-05-05,1.1315750484236784,1.1300970245895285,0.37282488170539624,2.0640118575994264,0.9082494976385281,1.3915076237060313
Луганська,2020-05-06,1.1317994197153822,1.1352773321008816,0.37271712720622907,2.093208270620484,0.920756583791659,1.409956222616801
Луганська,2020-05-07,1.1353928897268473,1.138944872532967,0.3700495368429162,2.0928550791136473,0.8983619828337783,1.3930196623603666
Луганська,2020-05-08,1.1359259650741522,1.139584516136553,0.4594768721898934,2.1534073586601497,0.8756400382988754,1.3668605238619045
Луганська,2020-05-09,1.141417791314056,1.132128824435905,0.3615676215685963,2.064834527906398,0.8758384763991334,1.3792134003999368
Луганська,2020-05-10,1.1394097665239384,1.1343495294007473,0.37021161882769704,2.0972484955912294,0.8817042253046833,1.38538453234011
Луганська,2020-05-11,1.1441816285875486,1.1431712727501209,0.45173458677942807,2.2075542331252174,0.8720602398724122,1.401815535322548
Луганська,2020-05-12,1.149713914583786,1.1403681168358424,0.4512640821910066,2.220415488373654,0.8545470424589701,1.3740269545270445
Луганська,2020-05-13,1.151044078881557,1.1334880799566522,0.4543503290988532,2.1475403275358107,0.8367632196204157,1.3578766867129783
Луганська,2020-05-14,1.1512019720251756,1.139141074698422,0.45980674643607455,2.148160338869728,0.8472799724672727,1.3499084264093908
Луганська,2020-05-15,1.1549193160078997,1.143995017427541,0.4069509593428241,2.148319462848889,0.8452646605933685,1.3598291754018712
Луганська,2020-05-16,1.158852538137636,1.1410249721661607,0.36282134758514034,2.0868808763337006,0.8354869531191526,1.3587757797313968
Луганська,2020-05-17,1.1618762661879538,1.1461200530434503,0.2562125811491751,2.025258512723619,0.8214698377262036,1.349214986387192
Луганська,2020-05-18,1.1645198838056914,1.1451454858247019,0.3129672285118845,2.0626913842594656,0.8649829925089285,1.4056302801866571
Луганська,2020-05-19,1.172530259724205,1.147734858371673,0.3962680710459536,2.161800864482579,0.8114727381338395,1.354617893273766
Луганська,2020-05-20,1.179677937709313,1.1649470255831322,0.43468957115146734,2.171499368525545,0.9032506737566972,1.4581688361909324
Луганська,2020-05-21,1.1816201182578778,1.16539456639804,0.3499479388429607,2.09219954849723,0.908512856739938,1.44524539986091
Луганська,2020-05-22,1.1844142930447192,1.1665218979139156,0.4168607823068698,2.157387311957995,0.8989295136317489,1.4571855769687911
Луганська,2020-05-23,1.191999734451584,1.1615987382807171,0.34562148105721563,2.1675693424394398,0.8895826270775534,1.4503747997734353
Луганська,2020-05-24,1.1945853216468105,1.1681512835594678,0.4318486789522377,2.26958993118095,0.8821034472318569,1.4421494436085416
Луганська,2020-05-25,1.2008231878482907,1.179533314001843,0.4029066950920207,2.2265948837658476,0.895805075633188,1.4455126940572862
Луганська,2020-05-26,1.205174233594187,1.1798178510290613,0.3348591413571661,2.1537404491730796,0.890959217254253,1.4688286132566055
Луганська,2020-05-27,1.2056602495336952,1.1716673173746996,0.3712063940825505,2.2261580445108824,0.8480434628078277,1.4127927608605406
